claim_id,location,claim_type,value_paper,digits,units,comparison,needs_block,claim
appx_example_out_cace,SI section 1.1.1 (p. 9),definitional,0.198,3,,==,FALSE,We therefore estimate the CACE to be 1000-900 over 505 = 0.198
appx_figure_a1_true_cace,Figure A1 title and SI section 1.1.1 (p. 10),pipeline,0.117,3,,==,TRUE,"The true CACE in all cases is set equal to 0.117, the meta-analytic estimate of the CACE of 2008 voting on 2012 voting."
appx_figure_a1_migration_range,Figure A1 (SI p. 10),definitional,1000,0,net migrants,==,TRUE,"Figure A1's horizontal axis runs from -1000 to 1000 net migrants, labelled at -1000, -500, 0, 500 and 1000."
appx_figure_a1_complier_labels,Figure A1 legend (SI p. 10),definitional,10,0,labels,==,TRUE,"Figure A1's legend labels ten complier counts, 10,000 through 100,000."
appx_a2_states,SI section 1.1.1 (p. 11),pipeline,16,0,states,==,TRUE,"Table A2 presents the estimated number of net migrants, the estimated number of compliers in 2008 (computed using a 365-day window), and the associated bias according to Equation A10 for sixteen states."
appx_a2_window,SI section 1.1.1 (p. 11),definitional,365,0,days,==,FALSE,the estimated number of compliers in 2008 (computed using a 365-day window)
appx_a2_cace_column,Table A2 column heading (SI p. 11),descriptive,,0,,==,TRUE,"Table A2's CACE 08-12 column holds each state's estimated effect of voting in 2008 on voting in 2012, the quantity Tables 5 and 6 report for the same states."
appx_a2_bias_small,SI section 1.1.1 (p. 11),descriptive,,0,,==,TRUE,"The table shows that the probable size of the bias due to measurement error is small, at least in the elections for which we have migration data."
appx_a3_types,SI section 1.1.2 (p. 11),structural,12,0,types,==,FALSE,These types are shown in the top panel of Table A3.
appx_a4_source,SI section 1.3 (p. 14),definitional,,0,,==,FALSE,Official turnout statistics were obtained from http://www.electproject.org/.
appx_a6a7_specification,SI section 2 (p. 17),definitional,,0,,==,FALSE,"The results presented in Tables 4 and 5 of the main analysis are generated by a model that includes first-order polynomial (linear) trends, controls for lagged voted totals, and a 365-day window on either side of the cutoff."
appx_a6a7_boxed,Tables A6 and A7 notes (SI pp. 18-19),descriptive,,0,,==,TRUE,Boxed estimate is used in the main analysis.
appx_a6_range_low,SI section 2 (p. 19),descriptive,0.10,2,,approx,TRUE,most estimates of the effect of 2008 on 2012 fall in the 0.10 to 0.12 range
appx_a6_range_high,SI section 2 (p. 19),descriptive,0.12,2,,approx,TRUE,most estimates of the effect of 2008 on 2012 fall in the 0.10 to 0.12 range
appx_a7_range_low,SI section 2 (p. 19),descriptive,0.07,2,,approx,TRUE,"The estimates of 2006 on 2010 are somewhat more variable, with most falling between 0.07 to 0.15."
appx_a7_range_high,SI section 2 (p. 19),descriptive,0.15,2,,approx,TRUE,"The estimates of 2006 on 2010 are somewhat more variable, with most falling between 0.07 to 0.15."
appx_a6a7_precision,SI section 2 (p. 19),descriptive,,0,,==,TRUE,"The estimates tend to be more precise the larger the window, the less flexible the functional form, and when controls are included."
appx_like_aug2008,SI section 3 (p. 19),pipeline,0.135,3,,==,TRUE,"following encouragement to vote in the August 2006 primary election, the effect among compliers was much larger in subsequent August elections (0.135, 0.126, 0.089) than in subsequent November elections (0.108, 0.009, 0.043, 0.011)"
appx_like_aug2010,SI section 3 (p. 19),pipeline,0.126,3,,==,TRUE,"the effect among compliers was much larger in subsequent August elections (0.135, 0.126, 0.089)"
appx_like_aug2012,SI section 3 (p. 19),pipeline,0.089,3,,==,TRUE,"the effect among compliers was much larger in subsequent August elections (0.135, 0.126, 0.089)"
appx_like_nov2006,SI section 3 (p. 19),pipeline,0.108,3,,==,TRUE,"than in subsequent November elections (0.108, 0.009, 0.043, 0.011)"
appx_like_nov2008,SI section 3 (p. 19),pipeline,0.009,3,,==,TRUE,"than in subsequent November elections (0.108, 0.009, 0.043, 0.011)"
appx_like_nov2010,SI section 3 (p. 19),pipeline,0.043,3,,==,TRUE,"than in subsequent November elections (0.108, 0.009, 0.043, 0.011)"
appx_like_nov2012,SI section 3 (p. 19),pipeline,0.011,3,,==,TRUE,"than in subsequent November elections (0.108, 0.009, 0.043, 0.011)"
appx_gg_pairs,SI section 3 (p. 19),pipeline,384,0,pairs,==,TRUE,"Across the 384 general-on-general election pairs (the pairs reported in Table 6 of the main text), the average estimated CACE is 0.101 with a standard error of 0.007."
appx_gg_crossref,SI section 3 (p. 19),descriptive,,0,,==,TRUE,Across the 384 general-on-general election pairs (the pairs reported in Table 6 of the main text)
appx_gg_mean,SI section 3 (p. 19),pipeline,0.101,3,,==,TRUE,the average estimated CACE is 0.101 with a standard error of 0.007
appx_gg_se,SI section 3 (p. 19),pipeline,0.007,3,,==,TRUE,the average estimated CACE is 0.101 with a standard error of 0.007
appx_gp_pairs,SI section 3 (p. 19),pipeline,335,0,pairs,==,TRUE,"Among the 335 general-on-primary pairs, the average estimate is 0.020, with a standard error of 0.004."
appx_gp_mean,SI section 3 (p. 19),pipeline,0.020,3,,==,TRUE,"Among the 335 general-on-primary pairs, the average estimate is 0.020, with a standard error of 0.004."
appx_gp_se,SI section 3 (p. 19),pipeline,0.004,3,,==,TRUE,"Among the 335 general-on-primary pairs, the average estimate is 0.020, with a standard error of 0.004."
appx_a2fig_upstream_years,SI section 3 (p. 19),pipeline,10,0,upstream years,==,TRUE,the tendency for primaries to be associated with weaker habit effects is apparent across all 10 upstream years
appx_a2fig_primaries_weaker,SI section 3 (p. 19),descriptive,,0,,==,TRUE,the tendency for primaries to be associated with weaker habit effects is apparent across all 10 upstream years
appx_primary_window,SI section 3 (p. 21),definitional,60,0,days,==,TRUE,"As a result, we restrict ourselves to a 60-day window, which is free from this contamination."
appx_pg_mean,SI section 3 (p. 21),pipeline,0.0086,4,,==,TRUE,"The average estimated primary-on-general CACE is 0.0086 (SE = 0.0236), while the average estimated primary-on-primary CACE is 0.0068 (SE=0.0010)."
appx_pg_se,SI section 3 (p. 21),pipeline,0.0236,4,,==,TRUE,The average estimated primary-on-general CACE is 0.0086 (SE = 0.0236)
appx_pp_mean,SI section 3 (p. 21),pipeline,0.0068,4,,==,TRUE,while the average estimated primary-on-primary CACE is 0.0068 (SE=0.0010)
appx_pp_se,SI section 3 (p. 21),pipeline,0.0010,4,,==,TRUE,while the average estimated primary-on-primary CACE is 0.0068 (SE=0.0010)
appx_a8_windows,SI section 4 (p. 22),definitional,,0,,==,FALSE,We present results according to both 365-day and 180-day windows.
appx_a8_elections,SI section 4 (p. 23),structural,,0,,==,FALSE,Table A8 shows the effects of eligibility for each general election between 1996 and 2010 on campaign contact.
appx_a8_meta_effect,SI section 4 (p. 23),pipeline,5.3,1,percentage points,==,TRUE,The just-eligibles are 5.3 percentage points less likely to be exposed to mobilization activity.
appx_a8_ci_bound,SI section 4 (p. 23),pipeline,11.6,1,percentage points,==,TRUE,"According to the 180-day window, the average effect is exactly zero, with a confidence interval extending from negative 11.6 percentage points to percentage 11.6 percentage points."
appx_a8_zero,SI section 4 (p. 23),descriptive,,0,,==,TRUE,"According to the 180-day window, the average effect is exactly zero"
appx_followup_subjects,SI section 5 (p. 24),pipeline,27138,0,subjects,==,TRUE,"a follow-up to the 2007 social pressure experiment was conducted among the 27,138 subjects in either Self condition of the original experiment"
appx_followup_recontacted,SI section 5 (p. 24),pipeline,5900,0,subjects,==,TRUE,"Of these, a random 5,900 subjects were sent an additional Self mailer just prior to the November 2008 election"
appx_followup_effect,SI section 5 (p. 24),pipeline,0.002,3,,==,TRUE,The refresher mailer had a no impact on voting behavior in November 2008: the estimated treatment effect was 0.002 with a cluster-robust standard error of 0.005.
appx_followup_se,SI section 5 (p. 24),pipeline,0.005,3,,==,TRUE,the estimated treatment effect was 0.002 with a cluster-robust standard error of 0.005
appx_a9_never_significant,SI section 5 (p. 24),descriptive,,0,,==,TRUE,"The estimated coefficients are never significantly different from one another, suggesting that the follow-up mailer does not rekindle memories of the original intervention."
